,object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,maxsigma,fracmaxsigma,undersigma,fracunder,ls_frequency,ls_power,micro_t0,micro_te,micro_wings,micro_chi2,n_datapoints,stds,median,median_err,microbase,microamp
1071,181919,151.171875,1.342993,238.60252000000003,42.464379,1,0.3463,0.3426,0.01,41.2899,0.026000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1072,181956,148.886719,2.6867240000000003,235.347248,41.389003,1,0.0891,0.6471,0.1559,42.9384,0.027999999999999997,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1073,182291,347.84671000000003,-64.760857,318.929827,-49.143596,1,0.2699,0.3152,0.0211,41.0796,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1074,182317,347.861847,-61.943836,321.519104,-51.424048,1,0.2535,0.179,0.3551,39.6888,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1075,182482,149.589844,3.583322,234.885369,42.474696,1,0.0,0.0,0.0,,0.024,65,192.25286349747643,0.11764705882352941,-2.6802739996765665,0.0,2.2335307383393586,0.018770701400904925,60427.059496747475,0.0020614852265811332,0.8338889339275753,32014.592565808096,255.0,"[ 48.94641602  23.5343755   16.14616088 236.16870285 596.07016684
 227.0389273 ]",[-0.5543065 -0.086966  -0.342519   1.910746   2.907668   2.982698 ],[ 2.3693485  1.767942   2.053463   4.259711   6.301529  14.270908 ],[ 5.98864844  1.81530519  3.44110074 12.91509034 11.46397721  7.51374895],"[7.04259634e+15 1.05520188e+07 0.00000000e+00 9.98356038e+07
 9.13702948e+07 6.37023819e+06]"
1076,182732,351.953644,-62.13215600000001,318.777388,-52.347124,1,0.0915,0.3243,0.5528,41.151,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1077,183049,53.085938,-27.784405,223.52550899999997,-54.460747999999995,1,0.382,0.4386,1.0767,41.9212,0.006999999999999999,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1078,183143,346.276581,-64.011238,320.448031,-49.344136,1,0.0,0.0,0.0,,0.019,65,158.01533375669788,0.07954545454545454,-2.482847308671428,0.0,6.638778205709077,0.03366811324147963,60182.03956093476,0.000873968976522558,0.7214500393969905,29009.110091765204,352.0,"[ 13.82200576  40.10619881  55.33164308  32.87633283  52.7331754
 165.72758537]",[0.189937  0.0250365 0.246104  0.3328865 1.3851785 2.381805 ],[2.183681  1.440889  1.4311145 2.4823615 3.6234805 8.490289 ],[ 5.4576795   0.54953703  0.93304987  2.86599102  9.46394763 18.86045789],"[3.78144575e+15 6.55777726e+13 9.52041693e+13 4.37673078e+13
 2.44846083e+13 1.20416670e+13]"
1079,183206,348.529419,-61.75544,321.29398,-51.763351,1,0.3816,0.478,0.0897,42.1442,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1080,183210,34.101562,-5.829153,170.247753,-60.638325,1,0.7115,0.6942,0.0219,43.1247,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1081,183283,151.171875,2.238686,237.619933,42.994783,1,0.1665,0.5635,0.068,42.5741,0.024,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1082,183481,1.7234040000000002,-45.98114,325.117958,-69.180825,1,0.1437,0.1405,0.0096,39.1102,0.01,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1083,183622,150.820312,3.7328339999999995,235.66631800000002,43.572109000000005,1,0.0,0.0,0.0,,0.016,65,60.27939188820946,0.06274509803921569,-2.1705494015678695,0.0,1.235234114131102,0.0819712994048151,59687.885472857015,0.00048335481183229775,0.8662084625662922,1754.4407464315973,255.0,[ 6.55300586 15.97736513 19.96969439 13.81179103  9.75881522 12.74987714],[ 0.066958  0.134958  0.654468 -0.013008  0.164364  1.952415],[1.907683 1.293038 1.369922 1.98732  2.840968 6.160967],[0.32399793 0.56145157 1.39480227 0.64238144 0.37610067 0.51207302],"[6.25923997e+15 1.48089052e+11 1.42531630e+11 1.63408401e+11
 1.58240148e+11 1.68236551e+11]"
1084,183842,359.805206,-46.768478,327.135979,-67.829903,1,0.196,0.1821,0.0221,39.7301,0.011000000000000001,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1085,183932,150.996094,4.181528,235.291975,43.970869,1,0.1132,0.1289,0.0169,38.9073,0.015,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1086,183985,149.414062,1.940072,236.565366,41.393322999999995,1,0.0,0.0,0.0,,0.018000000000000002,16,2.998025112620124,0.0,-121.07945403380245,0.06274509803921569,7.818703155118181,0.0942395470448824,60043.516429767755,128.84980060444718,0.01907147417270373,64378.36322125831,255.0,[ 9.12857985 21.34645004 75.22977578 53.43455109 20.51316522 15.89158998],[-1.5421985 -0.865672  -0.414393  -0.643538  -0.25461   -4.27581  ],[2.823415 2.640023 2.071662 2.4641   2.96435  6.040084],"[ -4.12593216  -3.59814879 -19.23885273 -21.78994028  -2.64549206
  -6.69777997]",[ 3.18293104  0.         20.992096   24.38198787  0.          6.61314704]
1087,184218,351.259003,-64.386185,317.34486,-50.255113,1,0.3562,0.3689,0.0129,41.4775,0.02,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1088,184340,33.398438,-3.7328339999999995,166.49228,-59.466614,1,0.0,0.0,0.0,,0.022000000000000002,16,2.615515128015635,0.0,-179.0165767610152,0.051515151515151514,7.724933843417845,0.032048325206435566,60618.51652665044,43.03945141780956,-0.000828227974945006,265575.5413410941,330.0,"[ 35.9971151  466.08477505 734.92148829 280.73591357  65.67889225
  67.56009598]",[-0.197068   3.3391595 -1.9507425  0.6329015  0.554643  -0.491287 ],[6.9746165 7.3710385 5.1818775 4.948877  4.437655  7.084723 ],"[ -8.36974527 -23.48472548 -60.93887593 -22.10228156  -4.45585613
 -12.00895857]",[10.90377345 37.82612844 72.83510262 30.77732275  0.          0.        ]
1089,184530,347.013428,-62.508568000000004,321.472056,-50.73533,1,0.1325,0.0924,0.022,38.133,0.018000000000000002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1090,184663,352.398651,-62.696659,318.017427,-51.967966,1,0.2956,0.3386,1.039,41.2604,0.02,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1091,184736,149.414062,3.4338339999999996,234.919132,42.24555,1,0.3788,0.4404,0.3775,41.932,0.027000000000000003,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1092,184895,349.16058300000003,-64.760857,318.21970600000003,-49.458923999999996,1,0.458,0.1502,0.3102,39.2689,0.02,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1093,185562,53.4375,-29.142222999999998,225.90812000000003,-54.336118000000006,1,0.1869,2.647,0.707,46.6981,0.008,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1094,185605,151.347656,4.181528,235.568369,44.259941999999995,1,0.0,0.0,0.0,,0.016,16,34.67924483290013,0.3843137254901961,-26.122024699420408,0.17254901960784313,0.4524628511267379,0.2259502222540729,59880.881001828464,227143.4992537083,-1030.667751724647,1122972.8827553873,255.0,"[  51.36248371 1057.82606997 1340.45041452 1102.92753786  750.12536438
  327.12376038]",[  9.588347 153.759872 241.001465 216.883163 158.701752  68.506104],[4.1566145 5.759061  5.067928  5.358042  5.113596  7.755273 ],"[-25044355.26757812 -70855654.796875   -91903395.5
 -84074216.625      -50348512.3828125    -967459.9609375 ]","[25044365.56835938 70855802.8359375  91903651.90625    84074431.4375
 50348634.625        967429.52734375]"
1095,185700,33.398438,-3.7328339999999995,166.49228,-59.466614,1,0.2855,0.2863,0.0119,40.8386,0.022000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1096,185701,0.574468,-45.98114,327.041068,-68.778764,1,0.3346,0.3343,0.0078,41.2276,0.006,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1097,185785,52.91015600000001,-25.944481,220.36635,-54.301439,1,1.0516,1.1208,0.2338,44.4066,0.01,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1098,185839,34.980469,-6.279287999999999,172.180075,-60.389399,1,0.0,0.0,0.0,,0.023,65,183.6905016187908,0.048484848484848485,-3.23482268070805,0.0030303030303030303,2.046154720028399,0.02207681915869964,59927.1425298259,1.255533553564722e-05,2.074717086245416,2533.3042451261517,330.0,"[  2.51258832  86.84226727  20.66448445 194.38134274  72.60405023
  36.24371152]",[0.3038595 0.714908  0.714753  1.2690985 0.455444  1.499219 ],[2.105119  1.2815075 1.3001425 2.1986055 3.037969  6.828072 ],[0.41312622 1.29815534 1.94766692 1.52630817 0.50549518 1.97492725],"[2.21455730e+15 1.10530051e+15 6.69274777e+14 6.76019458e+14
 1.02705437e+13 1.42602799e+10]"
1099,186060,351.382965,-64.011238,317.574052,-50.604657,1,0.6011,0.5886,0.0268,42.6883,0.023,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1100,186115,54.66796899999999,-27.615883,223.61078500000002,-53.05084,1,0.0,0.0,0.0,,0.009000000000000001,92,445.7780498094082,0.49142857142857144,-1.2480360696208748,0.0,1.4661533578740784,0.4759056391768048,59856.95576476882,29.545985946454294,-0.00015286635236070006,8117581.019606494,350.0,"[ 667.71963241 5532.9391269  4615.5925429  3786.57744202 3210.54602884
 3172.92560428]","[ -434.3706815 -2703.4160155 -1808.794495  -1633.380432   -959.5849915
 -1058.8371585]",[ 8.2144855 19.6949995 16.0449275 15.022963  12.5051795 16.294835 ],"[ -240.30502725 -1340.91230888 -1309.22362857  -822.79679516
  -685.46621363  -477.71745317]","[   0.         1400.02130068 1849.84069127  870.70818779  832.74522432
  298.39164365]"
1101,186159,347.013428,-62.508568000000004,321.472056,-50.73533,1,0.4354,0.3534,0.0997,41.3686,0.018000000000000002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1102,186171,351.321442,-64.198746,317.458993,-50.429930999999996,1,0.3601,0.3582,0.0089,41.403,0.023,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1103,186207,52.91015600000001,-27.953188,223.77408300000002,-54.639214,1,0.0,0.0,0.0,,0.006999999999999999,65,120.4276132626431,0.07142857142857142,-2.911571470891514,0.0,3.862421682434846,0.054490714507139895,60281.9199172372,0.002464856537074914,1.6949249681824703,30093.85181871731,350.0,[68.2261028  11.96238336 10.07857685  6.84147171  4.56432614  6.30317403],[ 0.9362325  0.613073   0.4008775  0.568132  -0.651053   0.390822 ],[1.943254  1.1199775 1.222285  2.0950675 2.8474205 6.2301395],[ 3.81347803  2.04681214  1.91810895  1.23735825 -0.12409331  0.95748907],"[8.05244857e+14 5.12165288e+10 1.10448604e+11 3.89167537e+10
 2.72650726e+10 1.71066042e+10]"
1104,186345,53.26171899999999,-27.615883,223.280041,-54.281374,1,0.3954,0.3886,0.018,41.6105,0.006,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1105,186462,149.589844,3.583322,234.885369,42.474696,1,0.2995,0.295,0.0421,40.9136,0.024,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1106,186691,150.117188,2.238686,236.78461800000002,42.139082,1,0.0,0.0,0.0,,0.016,65,76.01086793208795,0.027450980392156862,-2.7705194310661305,0.0,1.0358556040923224,0.034214352528502974,59973.184048677285,0.000390948252575031,1.074247721410075,5232.650856827868,255.0,"[  2.03428008  15.79921154   1.46748497   3.78483124  12.64377416
 112.96572088]",[ 0.781982 -0.084378  0.370089  0.264581 -0.881364 -0.685663],[1.966499 1.407347 1.544477 2.666753 3.904724 8.677624],[ 0.47072472  0.60417211  0.53857618 -0.14716477  1.46532079 10.98047407],"[1.71522521e+15 1.42394048e+07 1.27951487e+02 1.32587129e+07
 1.01431115e+07 0.00000000e+00]"
1107,186702,150.820312,3.1349270000000002,236.341348,43.230123,1,0.4561,0.3903,0.019,41.6219,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1108,186835,348.586945,-64.573555,318.693903,-49.477869,1,0.1906,0.22,0.4315,40.1886,0.018000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1109,187001,149.589844,3.583322,234.885369,42.474696,1,0.5809,0.5858,0.0109,42.6759,0.024,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1110,187048,150.820312,3.7328339999999995,235.66631800000002,43.572109000000005,1,0.239,0.2727,0.0115,40.7176,0.016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1111,187120,51.679688,-27.447618,222.618229,-55.642263,1,0.0,0.0,0.0,,0.01,16,52.48424255699141,0.4154727793696275,-5.371854016930215,0.08595988538681948,1.78165023954437,0.385557135017167,91408.76575381515,174.2496130445179,1.4856988381422602,757803.4202529017,349.0,"[ 79.0174601  936.48243549 998.89891627 677.03124892 416.64771155
 155.24575868]",[ 75.932861  648.788025  630.120544  426.0933685 236.002632   94.112545 ],[11.923251  14.741991  11.399556  11.023432   9.1542285 11.1563   ],"[ -526.45128418 -4656.23536918    80.54429467 -8419.82392114
 -4830.60518045 -2984.13900684]","[5.20495416e+13 4.53873410e+14 3.06536202e+13 7.75860355e+14
 4.46717705e+14 2.73882246e+14]"
1112,187192,351.321442,-64.198746,317.458993,-50.429930999999996,1,0.3786,0.4491,0.4611,41.9823,0.023,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1113,187216,350.230255,-61.943836,320.053946,-52.070537,1,0.2232,0.2344,0.0234,40.3434,0.017,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1114,187511,52.55859399999999,-27.279613,222.538937,-54.84510699999999,1,0.0,0.0,0.0,,0.008,16,33.77130102932447,0.06,-53.63731567782385,0.06857142857142857,1.2032000196036932,0.09587896525300225,60852.14168786773,0.022805167775415386,1.088239376375732,69276.9712632067,350.0,[ 4.48763507 53.09086835 74.13609667 64.02992055 44.58691142 19.74397846],[-0.369683  -1.4967145 -1.570182  -1.8268935 -1.6758025 -0.961007 ],[2.516779  2.829741  2.525895  2.8965685 3.050399  5.6257495],"[ -0.89248561  -8.61209809 -13.56458677 -12.1054581   -8.16042894
  -3.31353176]","[7.34043177e+14 2.07380092e+16 3.09895258e+16 3.40859889e+16
 1.52618567e+16 6.94051824e+15]"
1115,187545,348.586945,-64.573555,318.693903,-49.477869,1,0.2397,0.2914,0.033,40.8827,0.018000000000000002,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1116,187783,150.996094,4.181528,235.291975,43.970869,1,0.1832,0.174,0.2615,39.6202,0.015,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1117,187817,33.925781,-5.979157,170.179895,-60.866303,1,0.4642,0.4848,0.0146,42.1809,0.022000000000000002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1118,188157,150.292969,2.6867240000000003,236.42748799999998,42.541447,1,0.0,0.0,0.0,,0.016,16,69.38730691638312,0.2901960784313726,-2.589196533107509,0.0,6.341383279678255,0.3069371328107395,59940.503056631016,10.68102613042997,1.3163460493252357,48973.132657897375,255.0,[ 4.09063905 42.8486982  60.90167831 53.00008296 38.14776983 34.0860838 ],[-0.2548595  3.082511   6.835781   4.511821   6.153197   3.681026 ],[2.5484155 2.892835  2.597906  3.001604  3.384223  6.351282 ],"[-5.57694115e-03 -3.92941039e+00 -6.25239332e+00 -4.63517178e+00
 -2.94173919e+00 -7.79356816e-01]","[113.62944115 138.28989361 196.76622719 163.88894019 118.34938166
  66.97167604]"
1119,188377,152.050781,3.2843690000000003,237.15737400000003,44.318466,1,0.6839,0.6876,0.0208,43.0994,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1120,188405,349.285706,-62.884678,319.786163,-51.046461,1,0.0,0.0,0.0,,0.018000000000000002,65,11.83918944801499,0.03125,-3.1725893178986926,0.002840909090909091,1.840601801141531,0.09049349108923672,59773.84544054116,0.0023881935189432107,2.3706950572191747,668.0689717136405,352.0,[2.30238008 3.73489489 2.20446787 2.76207455 3.81184459 8.93364986],[ 0.438732  -0.208231  -0.212591  -0.2071865  0.255613   0.240529 ],[2.111472  1.297858  1.2513265 1.908334  2.688112  6.202991 ],[-0.15557911  0.12195023  0.19477448  0.02983807 -0.17986039 -0.76207242],"[1.30059308e+16 1.23115007e+11 0.00000000e+00 1.40359961e+11
 5.74530226e+12 1.35988394e+13]"
1121,188513,151.171875,2.537361,237.288526,43.169764,1,0.18,0.1564,0.016,39.3661,0.024,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1122,188609,346.276581,-64.011238,320.448031,-49.344136,1,0.1384,0.1321,0.0216,38.9661,0.019,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1123,188764,33.574219,-5.379379,168.83809,-60.637536,1,0.5551,0.5667,0.1337,42.5888,0.017,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
1124,188801,150.820312,3.7328339999999995,235.66631800000002,43.572109000000005,1,0.0,0.0,0.0,,0.016,16,2.292512583071594,0.0,-130.7474918731354,0.058823529411764705,7.818703155118181,0.05774429646593165,59612.769575616076,184.51326247906374,0.03087652333089561,48511.603368677,255.0,[ 9.93893543 78.32583823 13.9888563  46.13624936 18.38911234  7.64854101],[-0.6293575 -0.249884  -0.523033   0.791746  -0.450001  -0.991966 ],[2.8068745 2.646827  2.056255  2.388451  2.954937  6.023434 ],"[ -3.12142632 -22.87656509  -0.48465586 -12.01088178  -2.42339737
  -1.99379305]",[ 0.         26.15912135  0.         13.61536666  0.          5.03098928]
1125,188831,349.615387,-63.636005000000004,318.92724599999997,-50.506541999999996,1,0.0,0.0,0.0,,0.018000000000000002,16,19.977095679455164,0.07670454545454546,-16.01954114941312,0.11647727272727272,0.4501079950189419,0.17552335130755498,59751.35572473843,20.397517832335225,0.041275892964219345,12550.863481900848,352.0,[ 5.68284373 34.60085432 49.05863683 37.84653422 29.79787349 16.56957182],[ 0.762408 18.573117 26.092843 18.817879 17.88118   8.088304],[4.385937  5.8270765 5.010557  5.394653  5.1414925 7.998619 ],[-0.20152348  8.79492231 12.29634094  9.16673083  9.8160727   5.27950617],[57.13585021 26.19368102 13.28458509 12.37318183 18.10062125  4.23191153]
1126,189164,152.050781,2.985506,237.495952,44.143927000000005,1,0.2448,0.2383,0.0417,40.3845,0.019,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
